InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
172595,65103,White Mug,10,2023-03-16 23:00:00,44.22,10539,India
183807,80812,Notebook,10,2023-03-17 00:00:00,27.54,10785,India
145539,51627,Pen Set,12,2023-03-17 01:00:00,46.67,10281,Netherlands
107491,29008,Pen Set,2,2023-03-17 02:00:00,25.48,10359,Netherlands
150192,81274,Red Plate,11,2023-03-17 03:00:00,25.8,10914,Spain
180395,42402,Notebook,12,2023-03-17 04:00:00,8.19,10822,India
163888,63384,Notebook,12,2023-03-17 05:00:00,40.63,10630,France
173609,15793,Water Bottle,2,2023-03-17 06:00:00,14.23,10891,Spain
109077,15571,Pen Set,13,2023-03-17 07:00:00,45.23,10952,Netherlands
120953,26209,Notebook,5,2023-03-17 08:00:00,45.76,10645,United Kingdom
176919,53148,Pen Set,6,2023-03-17 09:00:00,47.31,10640,Spain
167889,12224,Water Bottle,12,2023-03-17 10:00:00,27.21,10007,Germany
123821,58695,Water Bottle,2,2023-03-17 11:00:00,34.66,10992,France
137567,42441,Red Plate,5,2023-03-17 12:00:00,39.48,10562,Spain
124860,49129,Pen Set,7,2023-03-17 13:00:00,8.72,10490,Netherlands
121195,72368,Notebook,10,2023-03-17 14:00:00,31.05,10340,Netherlands
177475,54760,Notebook,10,2023-03-17 15:00:00,4.13,10471,France
190874,33478,Pen Set,8,2023-03-17 16:00:00,26.13,10792,Germany
187266,81854,Pen Set,12,2023-03-17 17:00:00,9.86,10686,Spain
121427,95716,Pen Set,7,2023-03-17 18:00:00,11.19,10694,Spain
127083,22180,Blue T-Shirt,8,2023-03-17 19:00:00,19.84,10703,India
187046,25372,Notebook,14,2023-03-17 20:00:00,23.04,10248,United Kingdom
157372,39796,Water Bottle,12,2023-03-17 21:00:00,32.1,10234,Netherlands
144064,68272,Notebook,9,2023-03-17 22:00:00,6.04,10082,Spain
107813,99963,Blue T-Shirt,5,2023-03-17 23:00:00,26.43,10092,Spain
131598,64040,Pen Set,13,2023-03-18 00:00:00,11.17,10884,Spain
193106,85357,Red Plate,5,2023-03-18 01:00:00,29.76,10393,Germany
127082,81368,Pen Set,11,2023-03-18 02:00:00,32.78,10823,United Kingdom
129241,88356,Pen Set,10,2023-03-18 03:00:00,28.94,10267,Spain
196214,26211,Blue T-Shirt,4,2023-03-18 04:00:00,37.57,10416,France
144569,15842,Notebook,13,2023-03-18 05:00:00,18.44,10631,Netherlands
111745,73115,Pen Set,9,2023-03-18 06:00:00,38.84,10582,India
126029,76852,Notebook,5,2023-03-18 07:00:00,23.06,10528,France
113025,55968,White Mug,14,2023-03-18 08:00:00,25.5,10252,Netherlands
114288,27508,Water Bottle,2,2023-03-18 09:00:00,33.28,10956,Germany
189186,32005,Notebook,10,2023-03-18 10:00:00,3.37,10121,United Kingdom
106540,64575,Red Plate,8,2023-03-18 11:00:00,33.56,10891,United Kingdom
197768,90742,Water Bottle,7,2023-03-18 12:00:00,31.88,10009,Netherlands
181958,28971,Red Plate,8,2023-03-18 13:00:00,17.22,10798,France
168878,35599,Pen Set,12,2023-03-18 14:00:00,6.58,10315,India
141846,97592,Water Bottle,3,2023-03-18 15:00:00,6.82,10837,Germany
175932,76914,Notebook,4,2023-03-18 16:00:00,46.35,10272,Netherlands
117482,77055,Water Bottle,5,2023-03-18 17:00:00,35.24,10305,Germany
123411,97697,Pen Set,6,2023-03-18 18:00:00,8.54,10804,United Kingdom
150975,15355,Blue T-Shirt,1,2023-03-18 19:00:00,19.44,10209,Spain
160545,64120,Red Plate,4,2023-03-18 20:00:00,30.64,10957,Spain
178797,84619,Pen Set,11,2023-03-18 21:00:00,42.19,10729,India
152307,48342,Blue T-Shirt,12,2023-03-18 22:00:00,4.57,10752,Germany
103093,95992,Water Bottle,10,2023-03-18 23:00:00,13.74,10885,Netherlands
177258,88860,Water Bottle,13,2023-03-19 00:00:00,44.76,10463,India
122042,12257,Pen Set,5,2023-03-19 01:00:00,2.94,10711,France
152930,37364,Notebook,7,2023-03-19 02:00:00,12.07,10727,Spain
144413,34972,Water Bottle,13,2023-03-19 03:00:00,48.05,10716,Netherlands
193623,36654,Notebook,5,2023-03-19 04:00:00,31.64,10924,Germany
197883,90769,Notebook,13,2023-03-19 05:00:00,14.93,10415,India
133756,91423,Notebook,13,2023-03-19 06:00:00,5.68,10215,Netherlands
153268,39320,White Mug,1,2023-03-19 07:00:00,3.84,10079,India
139214,30808,Blue T-Shirt,11,2023-03-19 08:00:00,14.13,10778,India
181871,62389,Blue T-Shirt,7,2023-03-19 09:00:00,44.37,10479,India
128602,44773,Water Bottle,8,2023-03-19 10:00:00,22.26,10901,Germany
153331,61168,Water Bottle,13,2023-03-19 11:00:00,36.72,10890,Netherlands
148901,37747,Notebook,7,2023-03-19 12:00:00,46.12,10546,United Kingdom
199986,86396,White Mug,11,2023-03-19 13:00:00,21.88,10800,United Kingdom
163416,93692,Notebook,14,2023-03-19 14:00:00,11.59,10017,Germany
132196,67505,White Mug,13,2023-03-19 15:00:00,27.06,10164,Germany
105626,95896,Notebook,4,2023-03-19 16:00:00,45.63,10524,Spain
107424,28135,Red Plate,8,2023-03-19 17:00:00,40.71,10201,India
112857,57377,Red Plate,5,2023-03-19 18:00:00,5.63,10740,Netherlands
119982,33554,Pen Set,10,2023-03-19 19:00:00,35.4,10345,Netherlands
176961,72491,Notebook,9,2023-03-19 20:00:00,29.67,10365,France
101980,65621,Water Bottle,12,2023-03-19 21:00:00,45.6,10976,France
148290,68283,Blue T-Shirt,12,2023-03-19 22:00:00,8.32,10447,United Kingdom
126431,95140,Pen Set,10,2023-03-19 23:00:00,27.87,10512,France
184976,26923,Water Bottle,5,2023-03-20 00:00:00,44.27,10318,France
182711,57591,Red Plate,1,2023-03-20 01:00:00,21.98,10216,United Kingdom
126385,72261,Notebook,12,2023-03-20 02:00:00,25.39,10033,Spain
138158,64336,Pen Set,9,2023-03-20 03:00:00,5.85,10870,United Kingdom
123019,84083,Notebook,12,2023-03-20 04:00:00,15.71,10265,France
118639,70948,Red Plate,5,2023-03-20 05:00:00,17.91,10639,Netherlands
185530,43002,Pen Set,6,2023-03-20 06:00:00,47.39,10723,France
199911,90098,Red Plate,4,2023-03-20 07:00:00,15.93,10774,India
121563,83016,White Mug,6,2023-03-20 08:00:00,24.39,10823,India
139341,36672,Red Plate,12,2023-03-20 09:00:00,34.39,10079,India
105776,14213,Notebook,8,2023-03-20 10:00:00,10.2,10676,Spain
136444,20293,Blue T-Shirt,3,2023-03-20 11:00:00,25.61,10412,Germany
168916,65860,Red Plate,5,2023-03-20 12:00:00,37.58,10251,India
108711,72507,Water Bottle,2,2023-03-20 13:00:00,43.68,10011,Netherlands
174318,67134,Blue T-Shirt,14,2023-03-20 14:00:00,32.25,10400,Spain
182970,12100,White Mug,2,2023-03-20 15:00:00,34.28,10815,Germany
185553,71997,Pen Set,13,2023-03-20 16:00:00,8.5,10723,Germany
130707,38172,Pen Set,7,2023-03-20 17:00:00,47.42,10281,India
139110,30132,Blue T-Shirt,10,2023-03-20 18:00:00,8.8,10111,France
161788,28199,Pen Set,13,2023-03-20 19:00:00,39.3,10722,United Kingdom
182879,46609,Red Plate,10,2023-03-20 20:00:00,15.08,10377,France
138827,52965,Blue T-Shirt,14,2023-03-20 21:00:00,46.85,10750,France
105655,18016,Notebook,11,2023-03-20 22:00:00,36.7,10267,Germany
144859,49779,Red Plate,10,2023-03-20 23:00:00,38.31,10916,Germany
153625,41881,Red Plate,6,2023-03-21 00:00:00,12.91,10297,Spain
152098,92594,Red Plate,4,2023-03-21 01:00:00,23.54,10316,Spain
115251,34472,Notebook,5,2023-03-21 02:00:00,31.85,10569,Germany
100526,61813,White Mug,1,2023-03-21 03:00:00,39.07,10508,Netherlands
168760,46021,Water Bottle,7,2023-03-21 04:00:00,7.44,10949,Netherlands
147837,64131,Pen Set,8,2023-03-21 05:00:00,48.21,10545,United Kingdom
111536,34087,Blue T-Shirt,9,2023-03-21 06:00:00,44.79,10774,Germany
128541,22828,White Mug,8,2023-03-21 07:00:00,15.34,10364,India
179083,71610,Blue T-Shirt,5,2023-03-21 08:00:00,41.58,10546,Spain
151027,11401,Pen Set,3,2023-03-21 09:00:00,27.12,10270,Germany
134531,95179,Notebook,10,2023-03-21 10:00:00,24.44,10960,Netherlands
108712,25193,Red Plate,11,2023-03-21 11:00:00,17.44,10473,Germany
165455,54864,Red Plate,9,2023-03-21 12:00:00,30.1,10738,Netherlands
174744,30307,Notebook,6,2023-03-21 13:00:00,37.17,10536,Germany
105109,29611,White Mug,5,2023-03-21 14:00:00,22.02,10233,India
149268,53791,White Mug,13,2023-03-21 15:00:00,32.39,10058,United Kingdom
154615,21950,Blue T-Shirt,3,2023-03-21 16:00:00,35.72,10250,India
182503,86240,Notebook,6,2023-03-21 17:00:00,36.28,10846,Netherlands
129759,87403,White Mug,3,2023-03-21 18:00:00,4.97,10085,Spain
185708,12745,Notebook,10,2023-03-21 19:00:00,43.34,10762,Spain
160112,65243,Pen Set,12,2023-03-21 20:00:00,24.27,10389,France
126589,13866,Red Plate,6,2023-03-21 21:00:00,14.96,10179,India
130015,42245,Red Plate,4,2023-03-21 22:00:00,13.98,10718,Germany
129009,54724,Red Plate,2,2023-03-21 23:00:00,25.44,10855,United Kingdom
183309,81354,Notebook,8,2023-03-22 00:00:00,44.62,10148,Germany
162046,61374,Notebook,4,2023-03-22 01:00:00,20.47,10582,Germany
126143,40116,Blue T-Shirt,9,2023-03-22 02:00:00,38.11,10120,India
106154,91029,Red Plate,7,2023-03-22 03:00:00,7.1,10764,United Kingdom
121804,30447,Blue T-Shirt,12,2023-03-22 04:00:00,25.11,10604,France
141688,40431,Red Plate,2,2023-03-22 05:00:00,49.61,10255,Germany
164288,27908,Blue T-Shirt,4,2023-03-22 06:00:00,39.1,10765,United Kingdom
151195,39336,Blue T-Shirt,5,2023-03-22 07:00:00,12.5,10863,France
120581,50992,Pen Set,3,2023-03-22 08:00:00,26.32,10799,Germany
152648,65350,Blue T-Shirt,9,2023-03-22 09:00:00,13.6,10308,United Kingdom
130087,79561,Notebook,13,2023-03-22 10:00:00,21.95,10058,India
149930,61955,Blue T-Shirt,5,2023-03-22 11:00:00,39.55,10068,Spain
132981,71240,Red Plate,2,2023-03-22 12:00:00,39.13,10445,Spain
169298,30093,Blue T-Shirt,11,2023-03-22 13:00:00,13.33,10387,Germany
146167,16155,White Mug,3,2023-03-22 14:00:00,46.31,10085,Germany
175304,56607,Water Bottle,14,2023-03-22 15:00:00,30.65,10785,United Kingdom
143408,43487,Red Plate,9,2023-03-22 16:00:00,20.55,10226,Spain
139499,65668,White Mug,7,2023-03-22 17:00:00,26.34,10592,Germany
152269,30963,Red Plate,2,2023-03-22 18:00:00,31.24,10625,France
138559,60124,Notebook,9,2023-03-22 19:00:00,29.09,10183,Germany
174319,62870,Water Bottle,14,2023-03-22 20:00:00,25.6,10791,Spain
195317,66547,Water Bottle,4,2023-03-22 21:00:00,26.48,10321,Netherlands
196347,74110,Notebook,13,2023-03-22 22:00:00,10.88,10908,Spain
148787,63554,Water Bottle,9,2023-03-22 23:00:00,41.1,10317,France
135488,30936,Notebook,13,2023-03-23 00:00:00,28.23,10565,United Kingdom
174441,14426,White Mug,2,2023-03-23 01:00:00,8.73,10398,France
174663,98839,Pen Set,12,2023-03-23 02:00:00,38.89,10708,Netherlands
122431,37606,Red Plate,10,2023-03-23 03:00:00,46.79,10898,Netherlands
161681,57832,Notebook,12,2023-03-23 04:00:00,47.5,10292,Germany
163483,38151,Red Plate,4,2023-03-23 05:00:00,20.03,10292,Germany
149153,89303,White Mug,5,2023-03-23 06:00:00,8.94,10484,Spain
106368,21308,Pen Set,2,2023-03-23 07:00:00,27.12,10898,India
127424,72522,White Mug,10,2023-03-23 08:00:00,7.85,10446,France
145004,55671,Water Bottle,1,2023-03-23 09:00:00,46.86,10802,Spain
183869,12204,Red Plate,7,2023-03-23 10:00:00,11.22,10691,India
188652,97265,Pen Set,10,2023-03-23 11:00:00,14.51,10982,Spain
156985,41131,Water Bottle,1,2023-03-23 12:00:00,21.82,10891,Netherlands
150069,62428,Pen Set,11,2023-03-23 13:00:00,20.7,10411,Germany
152326,43870,Water Bottle,11,2023-03-23 14:00:00,40.25,10507,Germany
181061,59067,White Mug,8,2023-03-23 15:00:00,24.18,10733,Spain
123398,68585,Notebook,3,2023-03-23 16:00:00,10.61,10785,Germany
198393,31607,Red Plate,14,2023-03-23 17:00:00,15.19,10889,United Kingdom
150861,34968,Blue T-Shirt,10,2023-03-23 18:00:00,26.68,10243,Spain
175897,21908,Blue T-Shirt,6,2023-03-23 19:00:00,9.5,10419,Netherlands
181905,36423,White Mug,7,2023-03-23 20:00:00,31.55,10928,Spain
168577,84707,Red Plate,10,2023-03-23 21:00:00,29.37,10959,Spain
165641,88257,Red Plate,1,2023-03-23 22:00:00,36.45,10153,Germany
109078,71215,White Mug,14,2023-03-23 23:00:00,47.04,10815,Netherlands
125003,65835,Red Plate,6,2023-03-24 00:00:00,45.83,10423,Spain
162768,59429,Notebook,7,2023-03-24 01:00:00,47.44,10272,Germany
151047,92152,White Mug,6,2023-03-24 02:00:00,14.12,10935,France
171626,48458,Notebook,4,2023-03-24 03:00:00,8.75,10646,Netherlands
157660,56169,Red Plate,1,2023-03-24 04:00:00,16.86,10824,India
149786,17659,White Mug,11,2023-03-24 05:00:00,45.02,10519,United Kingdom
101925,70614,Red Plate,9,2023-03-24 06:00:00,48.67,10127,India
183976,87240,White Mug,4,2023-03-24 07:00:00,43.32,10372,Netherlands
126015,42793,Red Plate,7,2023-03-24 08:00:00,7.73,10567,Spain
133320,56473,Notebook,7,2023-03-24 09:00:00,47.5,10637,Germany
164881,99388,Notebook,2,2023-03-24 10:00:00,22.61,10158,Netherlands
190827,98330,Red Plate,1,2023-03-24 11:00:00,2.94,10570,United Kingdom
126289,65751,White Mug,8,2023-03-24 12:00:00,23.51,10569,Netherlands
103389,88915,Blue T-Shirt,8,2023-03-24 13:00:00,4.69,10651,Germany
125683,64254,Notebook,7,2023-03-24 14:00:00,28.33,10175,India
113629,17006,Notebook,14,2023-03-24 15:00:00,18.58,10926,France
161550,84218,Water Bottle,8,2023-03-24 16:00:00,24.99,10619,India
124826,75344,Blue T-Shirt,3,2023-03-24 17:00:00,31.63,10210,Germany
126630,43840,Red Plate,11,2023-03-24 18:00:00,43.77,10446,Germany
198762,42430,White Mug,2,2023-03-24 19:00:00,33.94,10585,United Kingdom
146163,33091,Water Bottle,7,2023-03-24 20:00:00,23.12,10166,Netherlands
198511,42983,Red Plate,8,2023-03-24 21:00:00,41.42,10459,Netherlands
166435,33989,Pen Set,1,2023-03-24 22:00:00,45.52,10915,India
111653,85451,Notebook,12,2023-03-24 23:00:00,8.19,10356,France
127961,28990,Pen Set,10,2023-03-25 00:00:00,27.77,10303,France
181941,90360,Notebook,9,2023-03-25 01:00:00,16.01,10232,United Kingdom
174137,46081,Notebook,13,2023-03-25 02:00:00,4.74,10326,Germany
133662,21033,Pen Set,11,2023-03-25 03:00:00,34.26,10883,United Kingdom
198818,26241,Pen Set,4,2023-03-25 04:00:00,43.48,10181,Netherlands
156446,15939,Red Plate,14,2023-03-25 05:00:00,10.24,10633,Spain
121288,57562,Water Bottle,12,2023-03-25 06:00:00,41.09,10333,Spain
195081,45063,Water Bottle,14,2023-03-25 07:00:00,43.04,10714,Spain
